id,seasonNum,episodeNum,sceneNo,sceneStart,sceneEnd,location,subLocation,greensight,altLocation,warg,flashback
1291,4,2,12,0:15:02,0:15:23,The Crownlands,King's Landing,,,,
1292,4,2,13,0:15:23,0:16:04,The Crownlands,King's Landing,,,,
1293,4,2,14,0:16:04,0:16:06,The Crownlands,King's Landing,,,,
1294,4,2,15,0:16:06,0:16:48,The Crownlands,King's Landing,,,,
1295,4,2,16,0:16:48,0:16:50,The Crownlands,King's Landing,,,,
1296,4,2,17,0:16:50,0:17:15,The Crownlands,King's Landing,,,,
1297,4,2,18,0:17:15,0:17:18,The Crownlands,King's Landing,,,,
1298,4,2,19,0:17:18,0:17:27,The Crownlands,King's Landing,,,,
1299,4,2,20,0:17:27,0:19:22,The Crownlands,King's Landing,,,,
1300,4,2,21,0:19:22,0:19:48,The Crownlands,King's Landing,,,,
1301,4,2,22,0:19:48,0:20:01,The Crownlands,King's Landing,,,,
1302,4,2,23,0:20:01,0:20:34,The Crownlands,Dragonstone,,,,
1303,4,2,24,0:20:34,0:20:54,The Crownlands,Dragonstone,,,,
1304,4,2,25,0:20:54,0:21:18,The Crownlands,Dragonstone,,,,
1305,4,2,26,0:21:18,0:21:33,The Crownlands,Dragonstone,,,,
1306,4,2,27,0:21:33,0:23:15,The Crownlands,Dragonstone,,,,
1307,4,2,28,0:23:15,0:24:41,The Crownlands,Dragonstone,,,,
1308,4,2,29,0:24:41,0:25:16,North of the Wall,The Haunted Forest,,,True,
1309,4,2,30,0:25:16,0:26:22,North of the Wall,The Haunted Forest,,,,
1310,4,2,31,0:26:22,0:26:39,North of the Wall,The Haunted Forest,,,,
1311,4,2,32,0:26:39,0:26:49,North of the Wall,The Haunted Forest,,,,
1312,4,2,33,0:26:49,0:27:30,North of the Wall,The Haunted Forest,,,,
1313,4,2,34,0:27:30,0:28:04,North of the Wall,The Haunted Forest,,,True,
1314,4,2,35,0:28:04,0:28:17,North of the Wall,The Haunted Forest,,,,
1315,4,2,36,0:28:17,0:28:22,The Crownlands,King's Landing,,,,
1316,4,2,37,0:28:22,0:29:00,The Crownlands,King's Landing,,,,
1317,4,2,38,0:28:56,0:29:03,The Crownlands,King's Landing,,,,
1318,4,2,39,0:29:03,0:29:06,The Crownlands,King's Landing,,,,
1319,4,2,40,0:29:06,0:29:11,The Crownlands,King's Landing,,,,
1320,4,2,41,0:29:11,0:29:14,The Crownlands,King's Landing,,,,
1321,4,2,42,0:29:14,0:29:19,The Crownlands,King's Landing,,,,
1322,4,2,43,0:29:19,0:29:30,The Crownlands,King's Landing,,,,
1323,4,2,44,0:29:30,0:29:41,The Crownlands,King's Landing,,,,
1324,4,2,45,0:29:41,0:29:48,The Crownlands,King's Landing,,,,
1325,4,2,46,0:29:48,0:29:54,The Crownlands,King's Landing,,,,
1326,4,2,47,0:29:54,0:30:00,The Crownlands,King's Landing,,,,
1327,4,2,48,0:30:00,0:30:12,The Crownlands,King's Landing,,,,
1328,4,2,49,0:30:12,0:30:25,The Crownlands,King's Landing,,,,
1329,4,2,50,0:30:25,0:31:00,The Crownlands,King's Landing,,,,
1330,4,2,51,0:31:00,0:31:43,The Crownlands,King's Landing,,,,
1331,4,2,52,0:31:43,0:31:58,The Crownlands,King's Landing,,,,
1332,4,2,53,0:31:58,0:32:12,The Crownlands,King's Landing,,,,
1333,4,2,54,0:32:12,0:32:28,The Crownlands,King's Landing,,,,
1334,4,2,55,0:32:28,0:32:30,The Crownlands,King's Landing,,,,
1335,4,2,56,0:32:30,0:32:33,The Crownlands,King's Landing,,,,
1336,4,2,57,0:32:33,0:32:52,The Crownlands,King's Landing,,,,
1337,4,2,58,0:32:52,0:32:59,The Crownlands,King's Landing,,,,
1338,4,2,59,0:32:59,0:33:06,The Crownlands,King's Landing,,,,
1339,4,2,60,0:33:06,0:33:08,The Crownlands,King's Landing,,,,
1340,4,2,61,0:33:08,0:33:22,The Crownlands,King's Landing,,,,
1341,4,2,62,0:33:22,0:33:25,The Crownlands,King's Landing,,,,
1342,4,2,63,0:33:25,0:33:31,The Crownlands,King's Landing,,,,
1343,4,2,64,0:33:31,0:33:40,The Crownlands,King's Landing,,,,
1344,4,2,65,0:33:40,0:34:18,The Crownlands,King's Landing,,,,
1345,4,2,66,0:34:18,0:34:32,The Crownlands,King's Landing,,,,
1346,4,2,67,0:34:32,0:35:26,The Crownlands,King's Landing,,,,
1347,4,2,68,0:35:26,0:36:11,The Crownlands,King's Landing,,,,
1348,4,2,69,0:36:11,0:36:18,The Crownlands,King's Landing,,,,
1349,4,2,70,0:36:18,0:37:21,The Crownlands,King's Landing,,,,
1350,4,2,71,0:37:21,0:37:26,The Crownlands,King's Landing,,,,
1351,4,2,72,0:37:26,0:38:25,The Crownlands,King's Landing,,,,
1352,4,2,73,0:38:25,0:38:52,The Crownlands,King's Landing,,,,
1353,4,2,74,0:38:52,0:40:22,The Crownlands,King's Landing,,,,
1354,4,2,75,0:40:22,0:40:55,The Crownlands,King's Landing,,,,
1355,4,2,76,0:40:55,0:45:27,The Crownlands,King's Landing,,,,
1356,4,2,77,0:45:27,0:46:28,The Crownlands,King's Landing,,,,
1357,4,2,78,0:46:28,0:49:15,The Crownlands,King's Landing,,,,
1358,4,2,79,0:49:15,0:49:36,The Crownlands,King's Landing,,,,
1359,4,2,80,0:49:36,0:49:38,The Crownlands,King's Landing,,,,
1360,4,2,81,0:49:38,0:50:43,The Crownlands,King's Landing,,,,
1361,4,2,82,0:50:43,0:51:10,The Crownlands,King's Landing,,,,
1362,4,3,1,0:01:55,0:02:07,The Crownlands,King's Landing,,,,
1363,4,3,2,0:02:07,0:02:13,The Crownlands,King's Landing,,,,
1364,4,3,3,0:02:13,0:02:16,The Crownlands,King's Landing,,,,
1365,4,3,4,0:02:16,0:02:21,The Crownlands,King's Landing,,,,
1366,4,3,5,0:02:21,0:02:25,The Crownlands,King's Landing,,,,
1367,4,3,6,0:02:25,0:03:07,The Crownlands,King's Landing,,,,
1368,4,3,7,0:03:07,0:03:59,The Crownlands,Blackwater Bay,,,,
1369,4,3,8,0:03:59,0:04:40,The Crownlands,Blackwater Bay,,,,
1370,4,3,9,0:04:40,0:05:04,The Crownlands,Blackwater Bay,,,,
1371,4,3,10,0:05:04,0:06:03,The Crownlands,Blackwater Bay,,,,
1372,4,3,11,0:06:03,0:06:15,The Crownlands,Blackwater Bay,,,,
1373,4,3,12,0:06:15,0:07:54,The Crownlands,King's Landing,,,,
1374,4,3,13,0:07:54,0:09:38,The Crownlands,King's Landing,,,,
1375,4,3,14,0:09:38,0:09:43,The Crownlands,King's Landing,,,,
1376,4,3,15,0:09:43,0:11:55,The Crownlands,King's Landing,,,,
1377,4,3,16,0:11:45,0:12:14,The Crownlands,King's Landing,,,,
1378,4,3,17,0:12:14,0:12:25,The Crownlands,King's Landing,,,,
1379,4,3,18,0:12:25,0:15:31,The Crownlands,King's Landing,,,,
1380,4,3,19,0:15:31,0:16:34,The Riverlands,To The Eyrie,,,,
1381,4,3,20,0:16:34,0:17:38,The Riverlands,To The Eyrie,,,,
1382,4,3,21,0:17:38,0:20:48,The Riverlands,To The Eyrie,,,,
1383,4,3,22,0:20:48,0:21:14,The Riverlands,To The Eyrie,,,,
1384,4,3,23,0:21:14,0:21:52,The Riverlands,To The Eyrie,,,,
1385,4,3,24,0:21:52,0:22:14,The Wall,Castle Black,,,,
1386,4,3,25,0:22:14,0:25:05,The Wall,Castle Black,,,,
1387,4,3,26,0:25:05,0:25:30,The Wall,Castle Black,,,,
1388,4,3,27,0:25:30,0:27:20,The Crownlands,Dragonstone,,,,
1389,4,3,28,0:27:20,0:29:27,The Crownlands,Dragonstone,,,,
1390,4,3,29,0:29:27,0:29:42,The Wall,Mole's Town,,,,
1391,4,3,30,0:29:42,0:30:49,The Wall,Mole's Town,,,,
1392,4,3,31,0:30:49,0:31:54,The Wall,Mole's Town,,,,
1393,4,3,32,0:31:54,0:31:58,The Wall,Mole's Town,,,,
1394,4,3,33,0:31:58,0:34:00,The Crownlands,King's Landing,,,,
1395,4,3,34,0:34:00,0:34:26,The Crownlands,King's Landing,,,,
1396,4,3,35,0:34:26,0:38:14,The Crownlands,King's Landing,,,,
1397,4,3,36,0:38:14,0:43:16,The Crownlands,King's Landing,,,,
1398,4,3,37,0:43:16,0:43:30,The Wall,The Gift,,,,
1399,4,3,38,0:43:30,0:43:42,The Wall,The Gift,,,,
1400,4,3,39,0:43:42,0:43:56,The Wall,The Gift,,,,
1401,4,3,40,0:43:56,0:44:53,The Wall,The Gift,,,,
1402,4,3,41,0:44:53,0:45:25,The Wall,The Gift,,,,
1403,4,3,42,0:45:25,0:46:44,The Wall,Castle Black,,,,
1404,4,3,43,0:46:44,0:46:57,The Wall,Castle Black,,,,
1405,4,3,44,0:46:57,0:48:07,The Wall,Castle Black,,,,
1406,4,3,45,0:48:07,0:48:31,Meereen,,,,,
1407,4,3,46,0:48:31,0:48:54,Meereen,,,,,
1408,4,3,47,0:48:54,0:49:33,Meereen,,,,,
1409,4,3,48,0:49:33,0:49:56,Meereen,,,,,
1410,4,3,49,0:49:56,0:49:59,Meereen,,,,,
1411,4,3,50,0:49:59,0:50:23,Meereen,,,,,
1412,4,3,51,0:50:23,0:51:36,Meereen,,,,,
1413,4,3,52,0:51:36,0:51:53,Meereen,,,,,
1414,4,3,53,0:51:53,0:52:35,Meereen,,,,,
1415,4,3,54,0:52:35,0:52:41,Meereen,,,,,
1416,4,3,55,0:52:41,0:55:30,Meereen,,,,,
1417,4,4,1,0:01:54,0:03:48,Meereen,,,,,
1418,4,4,2,0:03:48,0:04:11,Meereen,,,,,
1419,4,4,3,0:04:11,0:04:18,Meereen,,,,,
1420,4,4,4,0:04:18,0:05:12,Meereen,,,,,
1421,4,4,5,0:05:12,0:05:45,Meereen,,,,,
1422,4,4,6,0:05:45,0:07:06,Meereen,,,,,
1423,4,4,7,0:07:06,0:07:52,Meereen,,,,,
1424,4,4,8,0:07:52,0:08:56,Meereen,,,,,
1425,4,4,9,0:08:56,0:09:10,Meereen,,,,,
1426,4,4,10,0:09:10,0:09:29,Meereen,,,,,
1427,4,4,11,0:09:29,0:09:51,Meereen,,,,,
1428,4,4,12,0:09:51,0:10:09,Meereen,,,,,
1429,4,4,13,0:10:09,0:12:21,The Crownlands,King's Landing,,,,
1430,4,4,14,0:12:21,0:15:02,The Crownlands,King's Landing,,,,
1431,4,4,15,0:15:02,0:18:04,The Vale,To The Vale,,,,
1432,4,4,16,0:18:04,0:20:28,The Crownlands,King's Landing,,,,
1433,4,4,17,0:20:28,0:20:45,The Wall,Castle Black,,,,
1434,4,4,18,0:20:45,0:22:11,The Wall,Castle Black,,,,
1435,4,4,19,0:22:11,0:22:58,The Wall,Castle Black,,,,
1436,4,4,20,0:22:58,0:23:35,The Wall,Castle Black,,,,
1437,4,4,21,0:23:35,0:24:34,The Wall,Castle Black,,,,
1438,4,4,22,0:24:34,0:24:41,The Wall,Castle Black,,,,
1439,4,4,23,0:24:41,0:27:15,The Crownlands,King's Landing,,,,
1440,4,4,24,0:27:15,0:27:53,The Crownlands,King's Landing,,,,
1441,4,4,25,0:27:53,0:30:51,The Crownlands,King's Landing,,,,
1442,4,4,26,0:30:51,0:33:06,The Crownlands,King's Landing,,,,
1443,4,4,27,0:33:06,0:35:17,The Crownlands,King's Landing,,,,
1444,4,4,28,0:35:17,0:36:38,The Wall,Castle Black,,,,
1445,4,4,29,0:36:38,0:36:46,The Wall,Castle Black,,,,
1446,4,4,30,0:36:46,0:37:10,The Wall,Castle Black,,,,
1447,4,4,31,0:37:10,0:39:44,The Wall,Castle Black,,,,
1448,4,4,32,0:39:44,0:42:05,North of the Wall,Craster's Keep,,,,
1449,4,4,33,0:42:05,0:43:31,North of the Wall,Craster's Keep,,,,
1450,4,4,34,0:43:31,0:44:35,North of the Wall,Craster's Keep,,,,
1451,4,4,35,0:44:35,0:45:49,North of the Wall,Craster's Keep,,,,
1452,4,4,36,0:45:49,0:46:38,North of the Wall,Craster's Keep,,,,
1453,4,4,37,0:46:38,0:47:02,North of the Wall,Craster's Keep,,,True,
1454,4,4,38,0:47:02,0:47:18,North of the Wall,Craster's Keep,,,,
1455,4,4,39,0:47:18,0:48:02,North of the Wall,Craster's Keep,,,,
1456,4,4,40,0:48:02,0:48:15,North of the Wall,Craster's Keep,,,,
1457,4,4,41,0:48:15,0:48:41,North of the Wall,Craster's Keep,,,,
1458,4,4,42,0:48:41,0:51:15,North of the Wall,Craster's Keep,,,,
1459,4,4,43,0:51:15,0:52:51,North of the Wall,The Lands of Always Winter,,,,
1460,4,4,44,0:52:51,0:53:43,North of the Wall,The Lands of Always Winter,,,,
1461,4,5,1,0:01:55,0:02:54,The Crownlands,King's Landing,,,,
1462,4,5,2,0:02:54,0:03:38,The Crownlands,King's Landing,,,,
1463,4,5,3,0:03:38,0:04:20,The Crownlands,King's Landing,,,,
1464,4,5,4,0:04:20,0:05:11,The Crownlands,King's Landing,,,,
1465,4,5,5,0:05:11,0:05:19,The Crownlands,King's Landing,,,,
1466,4,5,6,0:05:19,0:06:07,The Crownlands,King's Landing,,,,
1467,4,5,7,0:06:07,0:06:16,The Crownlands,King's Landing,,,,
1468,4,5,8,0:06:16,0:06:21,The Crownlands,King's Landing,,,,
1469,4,5,9,0:06:21,0:06:34,The Crownlands,King's Landing,,,,
1470,4,5,10,0:06:34,0:06:40,The Crownlands,King's Landing,,,,
1471,4,5,11,0:06:40,0:08:41,Meereen,,,,,
1472,4,5,12,0:08:41,0:10:19,Meereen,,,,,
1473,4,5,13,0:10:19,0:11:48,The Vale,The Eyrie,,,,
1474,4,5,14,0:11:48,0:12:22,The Vale,The Eyrie,,,,
1475,4,5,15,0:12:22,0:14:56,The Vale,The Eyrie,,,,
1476,4,5,16,0:14:56,0:17:01,The Vale,The Eyrie,,,,
1477,4,5,17,0:17:01,0:17:23,The Vale,The Eyrie,,,,
1478,4,5,18,0:17:23,0:20:56,The Crownlands,King's Landing,,,,
1479,4,5,19,0:20:56,0:22:36,The Riverlands,To The Eyrie,,,,
1480,4,5,20,0:22:36,0:25:51,The Vale,The Eyrie,,,,
1481,4,5,21,0:25:51,0:27:21,The Riverlands,The Kingsroad,,,,
1482,4,5,22,0:27:21,0:27:35,The Riverlands,To The Eyrie,,,,
1483,4,5,23,0:27:35,0:28:08,The Riverlands,To The Eyrie,,,,
1484,4,5,24,0:28:08,0:29:55,The Riverlands,To The Eyrie,,,,
1485,4,5,25,0:29:55,0:33:15,The Crownlands,King's Landing,,,,
1486,4,5,26,0:33:15,0:35:54,The Riverlands,The Kingsroad,,,,
1487,4,5,27,0:35:54,0:36:18,North of the Wall,Craster's Keep,,,,
1488,4,5,28,0:36:18,0:36:57,North of the Wall,Craster's Keep,,,,
1489,4,5,29,0:36:57,0:37:57,North of the Wall,Craster's Keep,,,,
1490,4,5,30,0:37:57,0:38:23,North of the Wall,Craster's Keep,True,,,
1491,4,5,31,0:38:23,0:39:09,North of the Wall,Craster's Keep,,,,
1492,4,5,32,0:39:09,0:40:09,North of the Wall,Craster's Keep,,,,
1493,4,5,33,0:40:09,0:42:46,North of the Wall,Craster's Keep,,,,
1494,4,5,34,0:42:46,0:42:50,North of the Wall,Craster's Keep,,,,
1495,4,5,35,0:42:50,0:43:19,North of the Wall,Craster's Keep,,,,
1496,4,5,36,0:43:19,0:43:56,North of the Wall,Craster's Keep,,,,
1497,4,5,37,0:43:56,0:44:06,North of the Wall,Craster's Keep,,,,
1498,4,5,38,0:44:06,0:44:31,North of the Wall,Craster's Keep,,,,
1499,4,5,39,0:44:31,0:44:43,North of the Wall,Craster's Keep,,,,
1500,4,5,40,0:44:43,0:45:22,North of the Wall,Craster's Keep,,,,
1501,4,5,41,0:45:22,0:45:33,North of the Wall,Craster's Keep,,,,
1502,4,5,42,0:45:33,0:45:45,North of the Wall,Craster's Keep,,,,
1503,4,5,43,0:45:45,0:46:25,North of the Wall,Craster's Keep,,,,
1504,4,5,44,0:46:25,0:47:49,North of the Wall,Craster's Keep,,,,
1505,4,5,45,0:47:49,0:48:20,North of the Wall,Craster's Keep,,,,
1506,4,5,46,0:48:20,0:48:42,North of the Wall,Craster's Keep,,,,
1507,4,5,47,0:48:42,0:49:16,North of the Wall,Craster's Keep,,,,
1508,4,5,48,0:49:16,0:49:54,North of the Wall,Craster's Keep,,,,
1509,4,5,49,0:49:54,0:51:13,North of the Wall,Craster's Keep,,,,
1510,4,5,50,0:51:13,0:51:51,North of the Wall,Craster's Keep,,,,
1511,4,6,1,0:01:54,0:02:41,Braavos,,,,,
1512,4,6,2,0:02:41,0:03:26,Braavos,,,,,
1513,4,6,3,0:03:26,0:07:49,Braavos,,,,,
1514,4,6,4,0:07:49,0:08:15,Braavos,,,,,
1515,4,6,5,0:08:15,0:10:14,Braavos,,,,,
1516,4,6,6,0:10:14,0:10:36,The North,The Dreadfort,,Outside the Dreadfort,,
1517,4,6,7,0:10:36,0:10:47,The North,The Dreadfort,,,,
1518,4,6,8,0:10:47,0:10:53,The North,The Dreadfort,,Outside the Dreadfort,,
1519,4,6,9,0:10:53,0:11:05,The North,The Dreadfort,,,,
1520,4,6,10,0:11:05,0:11:18,The North,The Dreadfort,,Outside the Dreadfort,,
1521,4,6,11,0:11:18,0:11:23,The North,The Dreadfort,,,,
1522,4,6,12,0:11:23,0:11:30,The North,The Dreadfort,,Outside the Dreadfort,,
1523,4,6,13,0:11:30,0:11:34,The North,The Dreadfort,,,,
1524,4,6,14,0:11:34,0:12:10,The North,The Dreadfort,,,,
1525,4,6,15,0:12:10,0:12:40,The North,The Dreadfort,,,,
1526,4,6,16,0:12:40,0:13:34,The North,The Dreadfort,,,,
1527,4,6,17,0:13:34,0:14:56,The North,The Dreadfort,,,,
1528,4,6,18,0:14:56,0:15:07,The North,The Dreadfort,,,,
1529,4,6,19,0:15:07,0:18:44,The North,The Dreadfort,,,,
1530,4,6,20,0:18:44,0:19:48,Meereen,Outside Meereen,,,,
1531,4,6,21,0:19:48,0:21:32,Meereen,,,,,
1532,4,6,22,0:21:32,0:24:39,Meereen,,,,,
1533,4,6,23,0:24:39,0:24:59,Meereen,,,,,
1534,4,6,24,0:24:59,0:25:18,The Crownlands,King's Landing,,,,
1535,4,6,25,0:25:18,0:27:46,The Crownlands,King's Landing,,,,
1536,4,6,26,0:27:46,0:30:11,The Crownlands,King's Landing,,,,
1537,4,6,27,0:30:11,0:30:59,The Crownlands,King's Landing,,,,
1538,4,6,28,0:30:59,0:32:51,The Crownlands,King's Landing,,,,
1539,4,6,29,0:32:51,0:33:43,The Crownlands,King's Landing,,,,
1540,4,6,30,0:33:43,0:34:31,The Crownlands,King's Landing,,,,
1541,4,6,31,0:34:31,0:36:14,The Crownlands,King's Landing,,,,
1542,4,6,32,0:36:14,0:37:29,The Crownlands,King's Landing,,,,
1543,4,6,33,0:37:29,0:38:51,The Crownlands,King's Landing,,,,
1544,4,6,34,0:38:51,0:39:25,The Crownlands,King's Landing,,,,
1545,4,6,35,0:39:25,0:41:42,The Crownlands,King's Landing,,,,
1546,4,6,36,0:41:42,0:43:00,The Crownlands,King's Landing,,,,
1547,4,6,37,0:43:00,0:47:27,The Crownlands,King's Landing,,,,
1548,4,6,38,0:47:27,0:49:19,The Crownlands,King's Landing,,,,
1549,4,7,1,0:01:54,0:04:56,The Crownlands,King's Landing,,,,
1550,4,7,2,0:04:56,0:05:56,The Crownlands,King's Landing,,,,
1551,4,7,3,0:05:56,0:06:32,The Riverlands,To The Eyrie,,,,
1552,4,7,4,0:06:32,0:09:38,The Riverlands,To The Eyrie,,,,
1553,4,7,5,0:09:38,0:09:45,The Riverlands,To The Eyrie,,,,
1554,4,7,6,0:09:45,0:10:40,The Riverlands,To The Eyrie,,,,
1555,4,7,7,0:10:40,0:10:49,The Riverlands,To The Eyrie,,,,
1556,4,7,8,0:10:49,0:11:07,The Wall,Castle Black,,,,
1557,4,7,9,0:11:07,0:11:41,The Wall,Castle Black,,,,
1558,4,7,10,0:11:41,0:13:39,The Wall,Castle Black,,,,
1559,4,7,11,0:13:39,0:18:07,The Crownlands,King's Landing,,,,
1560,4,7,12,0:18:07,0:20:43,Meereen,,,,,
1561,4,7,13,0:20:43,0:24:40,The Crownlands,Dragonstone,,,,
1562,4,7,14,0:24:40,0:25:00,Meereen,,,,,
1563,4,7,15,0:25:00,0:27:56,Meereen,,,,,
1564,4,7,16,0:27:56,0:31:09,The Riverlands,To The Eyrie,,,,
1565,4,7,17,0:31:09,0:33:13,The Riverlands,Crossroads Inn,,,,
1566,4,7,18,0:33:13,0:33:55,The Riverlands,Crossroads Inn,,,,
1567,4,7,19,0:33:55,0:35:22,The Riverlands,Crossroads Inn,,,,
1568,4,7,20,0:35:22,0:36:24,The Riverlands,Crossroads Inn,,,,
1569,4,7,21,0:36:24,0:41:24,The Crownlands,King's Landing,,,,
1570,4,7,22,0:41:24,0:42:05,The Vale,The Eyrie,,,,
1571,4,7,23,0:42:05,0:44:11,The Vale,The Eyrie,,,,
1572,4,7,24,0:44:11,0:45:39,The Vale,The Eyrie,,,,
1573,4,7,25,0:45:39,0:46:18,The Vale,The Eyrie,,,,
1574,4,7,26,0:46:18,0:48:10,The Vale,The Eyrie,,,,
1575,4,7,27,0:48:10,0:49:42,The Vale,The Eyrie,,,,
1576,4,8,1,0:02:55,0:05:16,The Wall,Mole's Town,,,,
1577,4,8,2,0:05:16,0:05:48,The Wall,Mole's Town,,,,
1578,4,8,3,0:05:48,0:06:35,The Wall,Mole's Town,,,,
1579,4,8,4,0:06:35,0:06:52,The Wall,Mole's Town,,,,
1580,4,8,5,0:06:52,0:08:43,The Wall,Castle Black,,,,
1581,4,8,6,0:08:43,0:09:37,Meereen,,,,,
1582,4,8,7,0:09:37,0:10:44,Meereen,,,,,
1583,4,8,8,0:10:44,0:13:26,Meereen,,,,,
1584,4,8,9,0:13:26,0:14:45,The North,Moat Cailin,,,,
1585,4,8,10,0:14:45,0:15:43,The North,Moat Cailin,,,,
1586,4,8,11,0:15:43,0:18:02,The North,Moat Cailin,,,,
1587,4,8,12,0:18:02,0:18:22,The North,Moat Cailin,,,,
1588,4,8,13,0:18:22,0:18:53,The North,Moat Cailin,,,,
1589,4,8,14,0:18:53,0:20:50,The Vale,The Eyrie,,,,
1590,4,8,15,0:20:50,0:25:25,The Vale,The Eyrie,,,,
1591,4,8,16,0:25:25,0:27:11,The Vale,The Eyrie,,,,
1592,4,8,17,0:27:11,0:27:56,Meereen,,,,,
1593,4,8,18,0:27:56,0:29:30,Meereen,,,,,
1594,4,8,19,0:29:30,0:32:41,Meereen,,,,,
1595,4,8,20,0:32:41,0:33:04,Meereen,,,,,
1596,4,8,21,0:33:04,0:35:19,The North,Moat Cailin,,,,
1597,4,8,22,0:35:19,0:36:03,The North,Outside Winterfell,,,,
1598,4,8,23,0:36:03,0:37:22,The Vale,The Eyrie,,,,
1599,4,8,24,0:37:22,0:38:51,The Vale,The Eyrie,,,,
1600,4,8,25,0:38:51,0:39:30,The Vale,The Eyrie,,,,
1601,4,8,26,0:39:30,0:40:12,The Vale,The Eyrie,,,,
1602,4,8,27,0:40:12,0:40:37,The Vale,The Eyrie,,,,
1603,4,8,28,0:40:37,0:46:22,The Crownlands,King's Landing,,,,
1604,4,8,29,0:46:22,0:46:39,The Crownlands,King's Landing,,,,
1605,4,8,30,0:46:39,0:46:44,The Crownlands,King's Landing,,,,
1606,4,8,31,0:46:44,0:47:07,The Crownlands,King's Landing,,,,
1607,4,8,32,0:47:07,0:47:28,The Crownlands,King's Landing,,,,
1608,4,8,33,0:47:28,0:51:34,The Crownlands,King's Landing,,,,
1609,4,8,34,0:51:34,0:52:02,The Crownlands,King's Landing,,,,
1610,4,9,1,0:02:44,0:06:03,The Wall,Castle Black,,,,
1611,4,9,2,0:06:03,0:06:14,The Wall,Castle Black,,,,
1612,4,9,3,0:06:14,0:08:34,The Wall,Outside Castle Black,,,,
1613,4,9,4,0:08:34,0:08:43,The Wall,Outside Castle Black,,,,
1614,4,9,5,0:08:43,0:12:23,The Wall,Castle Black,,,,
1615,4,9,6,0:12:23,0:13:53,The Wall,Castle Black,,,,
1616,4,9,7,0:13:53,0:13:57,The Wall,Castle Black,,,,
1617,4,9,8,0:13:57,0:14:18,The Wall,Outside Castle Black,,,,
1618,4,9,9,0:14:18,0:15:51,The Wall,Castle Black,,,,
1619,4,9,10,0:14:51,0:15:03,The Wall,Castle Black,,,,
1620,4,9,11,0:15:03,0:15:22,The Wall,Castle Black,,,,
1621,4,9,12,0:15:22,0:16:34,The Wall,Castle Black,,,,
1622,4,9,13,0:16:34,0:18:11,The Wall,Castle Black,,,,
1623,4,9,14,0:18:11,0:19:59,The Wall,Castle Black,,,,
1624,4,9,15,0:19:59,0:20:10,The Wall,Outside Castle Black,,,,
1625,4,9,16,0:20:10,0:20:39,The Wall,Castle Black,,,,
1626,4,9,17,0:20:39,0:21:02,The Wall,Castle Black,,,,
1627,4,9,18,0:21:02,0:21:28,North of the Wall,The Wall,,,,
1628,4,9,19,0:21:28,0:21:44,The Wall,Castle Black,,,,
1629,4,9,20,0:21:44,0:22:07,North of the Wall,The Wall,,,,
1630,4,9,21,0:22:07,0:22:44,The Wall,Castle Black,,,,
1631,4,9,22,0:22:44,0:23:08,The Wall,Castle Black,,,,
1632,4,9,23,0:23:08,0:23:29,The Wall,Castle Black,,,,
1633,4,9,24,0:23:29,0:23:46,North of the Wall,The Wall,,,,
1634,4,9,25,0:23:46,0:23:49,The Wall,Castle Black,,,,
1635,4,9,26,0:23:49,0:24:34,The Wall,Castle Black,,,,
1636,4,9,27,0:24:34,0:25:10,The Wall,Castle Black,,,,
1637,4,9,28,0:25:10,0:25:54,The Wall,Castle Black,,,,
1638,4,9,29,0:25:54,0:26:09,North of the Wall,The Wall,,,,
1639,4,9,30,0:26:09,0:26:54,The Wall,Castle Black,,,,
1640,4,9,31,0:26:54,0:27:13,The Wall,Castle Black,,,,
1641,4,9,32,0:27:13,0:27:26,North of the Wall,The Wall,,,,
1642,4,9,33,0:27:26,0:28:04,The Wall,Castle Black,,,,
1643,4,9,34,0:28:04,0:28:15,North of the Wall,The Wall,,,,
1644,4,9,35,0:28:15,0:28:18,The Wall,Castle Black,,,,
1645,4,9,36,0:28:18,0:28:19,North of the Wall,The Wall,,,,
1646,4,9,37,0:28:19,0:28:23,The Wall,Castle Black,,,,
1647,4,9,38,0:28:23,0:29:04,The Wall,Castle Black,,,,
1648,4,9,39,0:29:04,0:29:54,The Wall,Castle Black,,,,
1649,4,9,40,0:29:54,0:30:14,The Wall,Castle Black,,,,
1650,4,9,41,0:30:14,0:31:00,The Wall,Castle Black,,,,
1651,4,9,42,0:31:00,0:31:02,North of the Wall,The Wall,,,,
1652,4,9,43,0:31:02,0:31:18,The Wall,Castle Black,,,,
1653,4,9,44,0:31:18,0:31:23,North of the Wall,The Wall,,,,
1654,4,9,45,0:31:23,0:31:26,The Wall,Castle Black,,,,
1655,4,9,46,0:31:26,0:31:44,North of the Wall,The Wall,,,,
1656,4,9,47,0:31:44,0:31:54,The Wall,Castle Black,,,,
1657,4,9,48,0:31:54,0:32:43,North of the Wall,The Wall,,,,
1658,4,9,49,0:32:43,0:33:12,The Wall,Castle Black,,,,
1659,4,9,50,0:33:12,0:33:20,The Wall,Castle Black,,,,
1660,4,9,51,0:33:20,0:34:14,The Wall,Castle Black,,,,
1661,4,9,52,0:34:14,0:34:39,The Wall,Castle Black,,,,
1662,4,9,53,0:34:39,0:35:05,The Wall,Castle Black,,,,
1663,4,9,54,0:35:05,0:35:25,The Wall,Castle Black,,,,
1664,4,9,55,0:35:25,0:36:02,The Wall,Castle Black,,,,
